,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
74174,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190614_010000.WAV,GRABADOR-SDZG-AM-8,20190614_010000.WAV,46080360,1,1,384000,768000,16,14.06.2019 01:00,60.00046875,,Recorded at 01:00:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:20:58-08:00,WAV,WAV,audio/x-wav,1
76345,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190629_025000.WAV,GRABADOR-SDZG-AM-8,20190629_025000.WAV,46080360,1,1,384000,768000,16,29.06.2019 02:50,60.00046875,,Recorded at 02:50:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:29:04-08:00,WAV,WAV,audio/x-wav,2
75775,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190625_035000.WAV,GRABADOR-SDZG-AM-8,20190625_035000.WAV,46080360,1,1,384000,768000,16,25.06.2019 03:50,60.00046875,,Recorded at 03:50:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:11:05-08:00,WAV,WAV,audio/x-wav,3
74196,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190614_044000.WAV,GRABADOR-SDZG-AM-8,20190614_044000.WAV,46080360,1,1,384000,768000,16,14.06.2019 04:40,60.00046875,,Recorded at 04:40:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:21:39-08:00,WAV,WAV,audio/x-wav,4
76358,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190629_050000.WAV,GRABADOR-SDZG-AM-8,20190629_050000.WAV,46080360,1,1,384000,768000,16,29.06.2019 05:00,60.00046875,,Recorded at 05:00:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:29:29-08:00,WAV,WAV,audio/x-wav,5
75360,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190622_064000.WAV,GRABADOR-SDZG-AM-8,20190622_064000.WAV,46080360,1,1,384000,768000,16,22.06.2019 06:40,60.00046875,,Recorded at 06:40:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:58:03-08:00,WAV,WAV,audio/x-wav,6
75507,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190623_071000.WAV,GRABADOR-SDZG-AM-8,20190623_071000.WAV,46080360,1,1,384000,768000,16,23.06.2019 07:10,60.00046875,,Recorded at 07:10:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:02:39-08:00,WAV,WAV,audio/x-wav,7
74219,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190614_083000.WAV,GRABADOR-SDZG-AM-8,20190614_083000.WAV,46080360,1,1,384000,768000,16,14.06.2019 08:30,60.00046875,,Recorded at 08:30:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:22:22-08:00,WAV,WAV,audio/x-wav,8
74080,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190613_092000.WAV,GRABADOR-SDZG-AM-8,20190613_092000.WAV,46080360,1,1,384000,768000,16,13.06.2019 09:20,60.00046875,,Recorded at 09:20:00 13/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:18:01-08:00,WAV,WAV,audio/x-wav,9
74373,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190615_101000.WAV,GRABADOR-SDZG-AM-8,20190615_101000.WAV,46080360,1,1,384000,768000,16,15.06.2019 10:10,60.00046875,,Recorded at 10:10:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:27:11-08:00,WAV,WAV,audio/x-wav,10
75244,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190621_112000.WAV,GRABADOR-SDZG-AM-8,20190621_112000.WAV,46080360,1,1,384000,768000,16,21.06.2019 11:20,60.00046875,,Recorded at 11:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:54:25-08:00,WAV,WAV,audio/x-wav,11
75536,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190623_120000.WAV,GRABADOR-SDZG-AM-8,20190623_120000.WAV,46080360,1,1,384000,768000,16,23.06.2019 12:00,60.00046875,,Recorded at 12:00:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:03:33-08:00,WAV,WAV,audio/x-wav,12
75976,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190626_132000.WAV,GRABADOR-SDZG-AM-8,20190626_132000.WAV,46080360,1,1,384000,768000,16,26.06.2019 13:20,60.00046875,,Recorded at 13:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:17:25-08:00,WAV,WAV,audio/x-wav,13
74398,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190615_142000.WAV,GRABADOR-SDZG-AM-8,20190615_142000.WAV,46080360,1,1,384000,768000,16,15.06.2019 14:20,60.00046875,,Recorded at 14:20:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:27:58-08:00,WAV,WAV,audio/x-wav,14
76420,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190629_152000.WAV,GRABADOR-SDZG-AM-8,20190629_152000.WAV,46080360,1,1,384000,768000,16,29.06.2019 15:20,60.00046875,,Recorded at 15:20:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:31:10-08:00,WAV,WAV,audio/x-wav,15
76282,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190628_162000.WAV,GRABADOR-SDZG-AM-8,20190628_162000.WAV,46080360,1,1,384000,768000,16,28.06.2019 16:20,60.00046875,,Recorded at 16:20:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:27:04-08:00,WAV,WAV,audio/x-wav,16
76003,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190626_175000.WAV,GRABADOR-SDZG-AM-8,20190626_175000.WAV,46080360,1,1,384000,768000,16,26.06.2019 17:50,60.00046875,,Recorded at 17:50:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:18:17-08:00,WAV,WAV,audio/x-wav,17
76436,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190629_180000.WAV,GRABADOR-SDZG-AM-8,20190629_180000.WAV,46080360,1,1,384000,768000,16,29.06.2019 18:00,60.00046875,,Recorded at 18:00:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:31:40-08:00,WAV,WAV,audio/x-wav,18
75437,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190622_193000.WAV,GRABADOR-SDZG-AM-8,20190622_193000.WAV,46080360,1,1,384000,768000,16,22.06.2019 19:30,60.00046875,,Recorded at 19:30:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:00:27-08:00,WAV,WAV,audio/x-wav,19
75440,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190622_200000.WAV,GRABADOR-SDZG-AM-8,20190622_200000.WAV,46080360,1,1,384000,768000,16,22.06.2019 20:00,60.00046875,,Recorded at 20:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:00:33-08:00,WAV,WAV,audio/x-wav,20
76314,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190628_214000.WAV,GRABADOR-SDZG-AM-8,20190628_214000.WAV,46080360,1,1,384000,768000,16,28.06.2019 21:40,60.00046875,,Recorded at 21:40:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:28:05-08:00,WAV,WAV,audio/x-wav,21
75308,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190621_220000.WAV,GRABADOR-SDZG-AM-8,20190621_220000.WAV,46080360,1,1,384000,768000,16,21.06.2019 22:00,60.00046875,,Recorded at 22:00:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:56:25-08:00,WAV,WAV,audio/x-wav,22
74596,AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190616_232000.WAV,GRABADOR-SDZG-AM-8,20190616_232000.WAV,46080360,1,1,384000,768000,16,16.06.2019 23:20,60.00046875,,Recorded at 23:20:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:34:10-08:00,WAV,WAV,audio/x-wav,23
77061,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190614_002000.WAV,GRABADOR-SDZG-AM-9,20190614_002000.WAV,46080360,1,1,384000,768000,16,14.06.2019 00:20,60.00046875,,Recorded at 00:20:00 14/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:12:39-08:00,WAV,WAV,audio/x-wav,0
76780,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190612_013000.WAV,GRABADOR-SDZG-AM-9,20190612_013000.WAV,46080360,1,1,384000,768000,16,12.06.2019 01:30,60.00046875,,Recorded at 01:30:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:03:52-08:00,WAV,WAV,audio/x-wav,1
78801,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190626_022000.WAV,GRABADOR-SDZG-AM-9,20190626_022000.WAV,46080360,1,1,384000,768000,16,26.06.2019 02:20,60.00046875,,Recorded at 02:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:07:26-08:00,WAV,WAV,audio/x-wav,2
78662,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190625_031000.WAV,GRABADOR-SDZG-AM-9,20190625_031000.WAV,46080360,1,1,384000,768000,16,25.06.2019 03:10,60.00046875,,Recorded at 03:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:03:03-08:00,WAV,WAV,audio/x-wav,3
77659,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190618_040000.WAV,GRABADOR-SDZG-AM-9,20190618_040000.WAV,46080360,1,1,384000,768000,16,18.06.2019 04:00,60.00046875,,Recorded at 04:00:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:31:26-08:00,WAV,WAV,audio/x-wav,4
78531,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190624_052000.WAV,GRABADOR-SDZG-AM-9,20190624_052000.WAV,46080360,1,1,384000,768000,16,24.06.2019 05:20,60.00046875,,Recorded at 05:20:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:58:56-08:00,WAV,WAV,audio/x-wav,5
79115,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190628_064000.WAV,GRABADOR-SDZG-AM-9,20190628_064000.WAV,46080360,1,1,384000,768000,16,28.06.2019 06:40,60.00046875,,Recorded at 06:40:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:17:20-08:00,WAV,WAV,audio/x-wav,6
78542,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190624_071000.WAV,GRABADOR-SDZG-AM-9,20190624_071000.WAV,46080360,1,1,384000,768000,16,24.06.2019 07:10,60.00046875,,Recorded at 07:10:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:59:17-08:00,WAV,WAV,audio/x-wav,7
77253,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190615_082000.WAV,GRABADOR-SDZG-AM-9,20190615_082000.WAV,46080360,1,1,384000,768000,16,15.06.2019 08:20,60.00046875,,Recorded at 08:20:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:18:41-08:00,WAV,WAV,audio/x-wav,8
77259,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190615_092000.WAV,GRABADOR-SDZG-AM-9,20190615_092000.WAV,46080360,1,1,384000,768000,16,15.06.2019 09:20,60.00046875,,Recorded at 09:20:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:18:52-08:00,WAV,WAV,audio/x-wav,9
79427,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190630_104000.WAV,GRABADOR-SDZG-AM-9,20190630_104000.WAV,46080360,1,1,384000,768000,16,30.06.2019 10:40,60.00046875,,Recorded at 10:40:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:25:38-08:00,WAV,WAV,audio/x-wav,10
78426,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190623_115000.WAV,GRABADOR-SDZG-AM-9,20190623_115000.WAV,46080360,1,1,384000,768000,16,23.06.2019 11:50,60.00046875,,Recorded at 11:50:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:55:37-08:00,WAV,WAV,audio/x-wav,11
78716,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190625_121000.WAV,GRABADOR-SDZG-AM-9,20190625_121000.WAV,46080360,1,1,384000,768000,16,25.06.2019 12:10,60.00046875,,Recorded at 12:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:04:46-08:00,WAV,WAV,audio/x-wav,12
79013,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190627_134000.WAV,GRABADOR-SDZG-AM-9,20190627_134000.WAV,46080360,1,1,384000,768000,16,27.06.2019 13:40,60.00046875,,Recorded at 13:40:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:14:07-08:00,WAV,WAV,audio/x-wav,13
78296,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190622_141000.WAV,GRABADOR-SDZG-AM-9,20190622_141000.WAV,46080360,1,1,384000,768000,16,22.06.2019 14:10,60.00046875,,Recorded at 14:10:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:51:32-08:00,WAV,WAV,audio/x-wav,14
79310,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190629_151000.WAV,GRABADOR-SDZG-AM-9,20190629_151000.WAV,46080360,1,1,384000,768000,16,29.06.2019 15:10,60.00046875,,Recorded at 15:10:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:23:08-08:00,WAV,WAV,audio/x-wav,15
78310,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190622_163000.WAV,GRABADOR-SDZG-AM-9,20190622_163000.WAV,46080360,1,1,384000,768000,16,22.06.2019 16:30,60.00046875,,Recorded at 16:30:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:51:58-08:00,WAV,WAV,audio/x-wav,16
77885,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190619_174000.WAV,GRABADOR-SDZG-AM-9,20190619_174000.WAV,46080360,1,1,384000,768000,16,19.06.2019 17:40,60.00046875,,Recorded at 17:40:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:38:33-08:00,WAV,WAV,audio/x-wav,17
77888,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190619_181000.WAV,GRABADOR-SDZG-AM-9,20190619_181000.WAV,46080360,1,1,384000,768000,16,19.06.2019 18:10,60.00046875,,Recorded at 18:10:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:38:38-08:00,WAV,WAV,audio/x-wav,18
78616,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190624_193000.WAV,GRABADOR-SDZG-AM-9,20190624_193000.WAV,46080360,1,1,384000,768000,16,24.06.2019 19:30,60.00046875,,Recorded at 19:30:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:01:37-08:00,WAV,WAV,audio/x-wav,19
77327,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190615_204000.WAV,GRABADOR-SDZG-AM-9,20190615_204000.WAV,46080360,1,1,384000,768000,16,15.06.2019 20:40,60.00046875,,Recorded at 20:40:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:21:00-08:00,WAV,WAV,audio/x-wav,20
79204,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190628_213000.WAV,GRABADOR-SDZG-AM-9,20190628_213000.WAV,46080360,1,1,384000,768000,16,28.06.2019 21:30,60.00046875,,Recorded at 21:30:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BF17E,2019:12:20 06:20:11-08:00,WAV,WAV,audio/x-wav,21
77052,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190613_225000.WAV,GRABADOR-SDZG-AM-9,20190613_225000.WAV,46080360,1,1,384000,768000,16,13.06.2019 22:50,60.00046875,,Recorded at 22:50:00 13/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:12:22-08:00,WAV,WAV,audio/x-wav,22
78496,AM-9,243B1F055B2BF17E,GRABADOR-SDZG-AM-9/20190623_233000.WAV,GRABADOR-SDZG-AM-9,20190623_233000.WAV,46080360,1,1,384000,768000,16,23.06.2019 23:30,60.00046875,,Recorded at 23:30:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BF17E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF17E,2019:12:20 05:57:50-08:00,WAV,WAV,audio/x-wav,23
80679,WWF-1,,GRABADOR-WWF-1/5D194D00.WAV,GRABADOR-WWF-1,5D194D00.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 00:00:00 01/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.2V,,2019:12:20 13:01:56-08:00,WAV,WAV,audio/x-wav,0
83280,WWF-1,,GRABADOR-WWF-1/5D311D18.WAV,GRABADOR-WWF-1,5D311D18.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 01:30:00 19/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.6V,,2019:12:20 15:38:47-08:00,WAV,WAV,audio/x-wav,1
80115,WWF-1,,GRABADOR-WWF-1/5D142320.WAV,GRABADOR-WWF-1,5D142320.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 02:00:00 27/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.3V,,2019:12:20 12:27:52-08:00,WAV,WAV,audio/x-wav,2
81995,WWF-1,,GRABADOR-WWF-1/5D255960.WAV,GRABADOR-WWF-1,5D255960.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 03:20:00 10/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.8V,,2019:12:20 14:21:20-08:00,WAV,WAV,audio/x-wav,3
81283,WWF-1,,GRABADOR-WWF-1/5D1ED4A0.WAV,GRABADOR-WWF-1,5D1ED4A0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 04:40:00 05/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.0V,,2019:12:20 13:38:24-08:00,WAV,WAV,audio/x-wav,4
80134,WWF-1,,GRABADOR-WWF-1/5D144FA8.WAV,GRABADOR-WWF-1,5D144FA8.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 05:10:00 27/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.3V,,2019:12:20 12:29:01-08:00,WAV,WAV,audio/x-wav,5
79567,WWF-1,,GRABADOR-WWF-1/5D0F1EC0.WAV,GRABADOR-WWF-1,5D0F1EC0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 06:40:00 23/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.6V,,2019:12:20 11:55:00-08:00,WAV,WAV,audio/x-wav,6
83171,WWF-1,,GRABADOR-WWF-1/5D301DA0.WAV,GRABADOR-WWF-1,5D301DA0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 07:20:00 18/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.6V,,2019:12:20 15:32:12-08:00,WAV,WAV,audio/x-wav,7
82891,WWF-1,,GRABADOR-WWF-1/5D2D8D60.WAV,GRABADOR-WWF-1,5D2D8D60.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 08:40:00 16/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.6V,,2019:12:20 15:15:22-08:00,WAV,WAV,audio/x-wav,8
82896,WWF-1,,GRABADOR-WWF-1/5D2D9918.WAV,GRABADOR-WWF-1,5D2D9918.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 09:30:00 16/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.6V,,2019:12:20 15:15:40-08:00,WAV,WAV,audio/x-wav,9
82611,WWF-1,,GRABADOR-WWF-1/5D2AFD20.WAV,GRABADOR-WWF-1,5D2AFD20.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 10:00:00 14/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.7V,,2019:12:20 14:58:35-08:00,WAV,WAV,audio/x-wav,10
82764,WWF-1,,GRABADOR-WWF-1/5D2C63B8.WAV,GRABADOR-WWF-1,5D2C63B8.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 11:30:00 15/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.7V,,2019:12:20 15:07:48-08:00,WAV,WAV,audio/x-wav,11
79747,WWF-1,,GRABADOR-WWF-1/5D10C4A0.WAV,GRABADOR-WWF-1,5D10C4A0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 12:40:00 24/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.4V,,2019:12:20 12:05:44-08:00,WAV,WAV,audio/x-wav,12
80183,WWF-1,,GRABADOR-WWF-1/5D14C280.WAV,GRABADOR-WWF-1,5D14C280.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 13:20:00 27/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.3V,,2019:12:20 12:31:57-08:00,WAV,WAV,audio/x-wav,13
83215,WWF-1,,GRABADOR-WWF-1/5D3084C0.WAV,GRABADOR-WWF-1,5D3084C0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 14:40:00 18/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.6V,,2019:12:20 15:34:51-08:00,WAV,WAV,audio/x-wav,14
80053,WWF-1,,GRABADOR-WWF-1/5D1391D0.WAV,GRABADOR-WWF-1,5D1391D0.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 15:40:00 26/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.3V,,2019:12:20 12:24:08-08:00,WAV,WAV,audio/x-wav,15
79628,WWF-1,,GRABADOR-WWF-1/5D0FADB8.WAV,GRABADOR-WWF-1,5D0FADB8.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 16:50:00 23/06/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 4.5V,,2019:12:20 11:58:39-08:00,WAV,WAV,audio/x-wav,16
82512,WWF-1,,GRABADOR-WWF-1/5D2A1518.WAV,GRABADOR-WWF-1,5D2A1518.WAV,46080192,1,1,384000,768000,16,,60.00025,,Recorded at 17:30:00 13/07/2019 (UTC) by AudioMoth 0FE081F80FE081F0 at gain setting 2 while battery state was 3.8V,,2019:12:20 14:52:35-08:00,WAV,WAV,audio/x-wav,17
